priority_policy,portfolio_mode,diagnostic_filter,trading_session,net_pnl
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-27,-454.22
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-30,-136.96
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-31,198.28
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-01,127.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-02,353.02
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-06,210.8
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-07,-212.95999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-08,-257.96
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-09,-11.220000000000006
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-10,121.80000000000003
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-13,-34.96000000000001
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-14,308.28
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-15,252.51999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-16,64.54
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-17,171.52
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-20,-176.45999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-21,-218.07999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-22,273.52
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-23,233.51999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-24,200.51999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-27,-513.3199999999999
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-28,-312.09000000000003
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-29,10.849999999999994
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-04-30,318.29999999999995
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-01,-265.28
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-04,77.28000000000003
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-05,-108.08999999999999
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-06,259.78
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-07,-439.88
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-08,-0.24
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-11,-8.460000000000008
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-12,34.77999999999997
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-13,184.77999999999997
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-14,160.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-15,238.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-18,-284.41999999999996
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-19,-341.90999999999997
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-20,-101.46000000000002
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-21,53.28999999999999
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-22,71.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-25,-74.58
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-26,197.57999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-27,-43.72000000000002
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-28,335.52
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-05-29,71.47999999999999
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-01,179.68
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-02,143.96
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-03,-75.88
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-04,101.02
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-05,605.28
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-08,52.77999999999999
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-09,-260.94
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-10,64.05999999999995
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-11,804.3
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-12,392.76
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-15,193.01999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-16,703.04
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-17,-555.46
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-18,428.02
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-22,-247.14000000000004
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-23,498.02
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-24,-39.94
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-25,90.01999999999998
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-29,736.78
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-06-30,135.28
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-07-01,7.140000000000008
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,no_filter_baseline,2026-07-02,434.58
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-09-01,5.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-09-08,-50.06
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-10-23,-82.74
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2025-11-03,77.26
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2026-02-02,-0.24
hybrid_validation_then_correlation,one_trade_at_a_time_chronological,exclude_overlap_heavy_days,2026-03-30,-136.96
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-14,-35.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-15,-85.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-16,-63.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-17,-83.9
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-18,-38.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-21,38.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-22,-42.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-23,-70.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-24,-23.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-25,102.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-28,55.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-29,-10.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-30,76.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-07-31,-41.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-01,-76.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-04,-10.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-05,-79.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-06,-18.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-07,-66.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-08,-30.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-11,40.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-12,-92.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-13,-31.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-14,-18.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-15,-39.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-18,-31.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-19,-68.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-20,-281.37
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-21,-157.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-22,195.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-25,99.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-26,-46.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-27,-61.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-28,79.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-08-29,25.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-01,5.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-02,147.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-03,-45.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-04,-15.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-05,-85.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-08,-50.06
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-09,-55.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-10,-32.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-11,-12.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-12,45.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-15,-12.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-16,-33.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-17,-16.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-18,222.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-19,71.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-22,-16.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-23,-24.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-24,-28.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-25,227.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-26,-11.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-29,29.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-09-30,-102.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-01,209.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-02,24.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-03,-45.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-06,-34.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-07,-15.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-08,69.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-09,-23.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-10,-9.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-13,249.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-14,-81.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-15,244.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-16,-114.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-17,294.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-20,91.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-21,-48.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-22,-31.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-23,-82.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-24,-9.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-27,37.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-28,-41.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-29,23.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-30,-59.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-10-31,-14.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-03,77.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-04,-72.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-05,185.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-06,-53.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-07,134.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-10,-20.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-11,-54.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-12,-28.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-13,-209.54
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-14,186.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-17,-91.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-18,-217.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-19,-25.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-20,9.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-21,-59.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-24,114.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-25,-41.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-26,-74.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-27,6.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-11-28,70.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-01,231.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-02,-131.4
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-03,-25.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-04,-136.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-05,259.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-08,-77.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-09,-11.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-10,1.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-11,-65.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-12,-147.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-15,-5.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-16,142.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-17,34.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-18,126.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-19,-163.81
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-22,-48.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-23,106.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-24,-0.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-26,-44.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-29,64.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2025-12-30,-17.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-02,-109.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-05,115.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-06,-31.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-07,16.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-08,6.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-09,272.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-12,-81.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-13,-30.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-14,-198.78
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-15,-69.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-16,-91.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-19,65.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-20,-71.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-21,-93.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-22,-82.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-23,129.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-26,29.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-27,209.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-28,-60.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-29,-170.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-01-30,-43.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-02,-0.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-03,37.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-04,-248.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-05,-367.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-06,-204.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-09,174.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-10,-92.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-11,-98.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-12,-47.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-13,72.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-16,-57.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-17,-188.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-18,81.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-19,122.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-20,155.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-23,-65.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-24,120.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-25,-78.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-26,-106.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-02-27,203.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-02,55.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-03,-184.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-04,386.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-05,205.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-06,215.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-09,-224.62
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-10,-143.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-11,-77.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-12,-122.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-13,-23.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-16,-27.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-17,-123.63
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-18,-64.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-19,219.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-20,-21.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-23,130.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-24,53.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-25,164.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-26,63.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-27,-128.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-30,-136.96
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-03-31,-82.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-01,127.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-02,412.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-06,118.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-07,-124.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-08,-116.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-09,-14.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-10,-16.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-13,-49.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-14,133.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-15,162.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-16,-100.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-17,109.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-20,-28.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-21,225.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-22,250.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-23,189.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-24,-2.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-27,-80.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-28,-63.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-29,59.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-04-30,-151.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-01,-168.54
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-04,109.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-05,-109.35
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-06,162.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-07,261.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-08,-0.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-11,-188.72
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-12,-168.74
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-13,29.76
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-14,160.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-15,238.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-18,264.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-19,-119.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-20,-210.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-21,-69.24
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-22,71.26
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-25,-36.67
hybrid_validation_then_correlation,max_one_trade_per_session,no_filter_baseline,2026-05-26,333.76
