candidate_id,instrument,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,session_count,net_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,trades_per_session,active_sessions,active_session_pct,win_rate,avg_trade,median_trade,profit_factor,max_drawdown,worst_day,worst_rolling_5_day,longest_losing_streak,long_net_pnl,short_net_pnl,best_day_concentration,best_trade_concentration,max_simultaneous_exposure,same_bar_stop_target_ambiguity_count,one_open_position_respected,beats_phase3b_benchmark_net,beats_phase3b_benchmark_slippage,label,ranking_score,risk_notes
MNQ_opening_range_failure_or35_tf5_opposite_max1,MNQ,opening_range_failure,or35_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2626.4500000000116,1931.049999999997,2476.4500000000116,50,0.7936507936507936,50,0.7936507936507936,0.44,52.52900000000023,-89.06499999999708,1.5349435920623613,-891.2350000000015,-390.49,-617.2999999999986,4,3031.0599999999986,-404.60999999998717,0.29269927087894176,0.29269927087894176,1,0,True,False,False,watchlist,82.6094,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or25_tf3_opposite_max1,MNQ,opening_range_failure,or25_tf3_opposite_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=25;target=opposite,63,3698.715000000011,1887.36,3536.715000000011,54,0.8571428571428571,54,0.8571428571428571,0.46296296296296297,68.49472222222242,-75.65249999999854,1.8293482757576924,-1311.4749999999915,-377.49,-628.45,9,2664.2950000000046,1034.4200000000055,0.1808087403327907,0.1808087403327907,1,0,True,True,True,paper_trade_candidate,82.5547,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or30_tf2_opposite_max1,MNQ,opening_range_failure,or30_tf2_opposite_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,63,2845.1850000000068,973.8349999999984,2677.1850000000068,56,0.8888888888888888,56,0.8888888888888888,0.42857142857142855,50.80687500000012,-90.615,1.5465670807435539,-1391.3299999999915,-336.1899999999971,-986.4249999999986,9,2205.005000000001,640.1800000000055,0.25912550501988385,0.25912550501988385,1,0,True,False,False,watchlist,82.4501,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or35_tf2_opposite_max1,MNQ,opening_range_failure,or35_tf2_opposite_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2536.6050000000114,2055.6999999999985,2377.605000000011,53,0.8412698412698413,53,0.8412698412698413,0.39622641509433965,47.86047169811342,-98.33999999999854,1.492128501044266,-1155.115000000003,-328.89000000000146,-985.95,6,2762.1200000000017,-225.5149999999901,0.2906483271932353,0.2906483271932353,1,0,True,False,False,watchlist,82.4365,"opening-range-failure robustness confirmation, not independent discovery"
MGC_opening_range_failure_or15_tf5_opposite_max2,MGC,opening_range_failure,or15_tf5_opposite_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=15;target=opposite,63,1564.5300000000714,654.9600000000024,958.5300000000713,101,1.6031746031746033,61,0.9682539682539683,0.42574257425742573,15.490396039604667,-43.569999999998544,1.3282682998986746,-679.3599999999818,-226.03999999999127,-559.1799999999953,6,386.06000000009305,1178.4699999999782,0.31433082139682395,0.31433082139682395,1,0,True,False,False,paper_trade_candidate,82.3896,No major Phase 4A risk flags.
MNQ_opening_range_failure_or30_tf1_mid_stop_after_first_loser,MNQ,opening_range_failure,or30_tf1_mid_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=30;target=mid,63,1588.5800000000124,1079.3000000000013,1369.5800000000124,73,1.1587301587301588,56,0.8888888888888888,0.547945205479452,21.76136986301387,51.51,1.3229431579546576,-1093.4749999999945,-339.1899999999971,-512.3500000000015,8,1595.9600000000012,-7.379999999988684,0.38431807022623676,0.21702400886325982,1,0,True,False,False,paper_trade_candidate,82.2701,No major Phase 4A risk flags.
MNQ_opening_range_failure_or35_tf2_opposite_stop_after_first_loser,MNQ,opening_range_failure,or35_tf2_opposite_stop_after_first_loser,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2278.260000000015,2257.405000000001,2095.2600000000157,61,0.9682539682539683,53,0.8412698412698413,0.39344262295081966,37.34852459016418,-102.31499999999708,1.3731500226026492,-1155.115000000003,-328.89000000000146,-985.95,6,2008.4850000000056,269.77500000000987,0.4240165740521247,0.3236066120635902,1,0,True,False,False,watchlist,82.1196,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or25_tf2_mid_max2,MNQ,opening_range_failure,or25_tf2_mid_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1854.5300000000111,1712.3900000000042,1605.530000000011,83,1.3174603174603174,55,0.873015873015873,0.5542168674698795,22.34373493975917,36.01,1.3605804191181365,-1076.8149999999887,-432.6299999999942,-590.5550000000001,6,1759.1449999999968,95.3850000000142,0.36896680021352896,0.36896680021352896,1,0,True,False,False,watchlist,81.8728,one-trade concentration risk
MNQ_opening_range_failure_or30_tf1_mid_max2,MNQ,opening_range_failure,or30_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=30;target=mid,63,1486.6200000000167,1085.0700000000013,1240.6200000000167,82,1.3015873015873016,56,0.8888888888888888,0.5487804878048781,18.129512195122157,45.385,1.265831951977087,-1011.59999999999,-440.48,-512.3500000000014,6,1947.2400000000011,-460.6199999999843,0.41067656832276783,0.23190862493441236,1,0,True,False,False,paper_trade_candidate,81.7442,No major Phase 4A risk flags.
MNQ_vwap_pullback_trend_tf5_vwap_1.5R,MNQ,vwap_pullback_trend,tf5_vwap_1.5R,5,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=vwap;rr=1.5;tick_size=0.25,63,1737.519999999999,1078.7199999999998,1431.519999999999,102,1.619047619047619,60,0.9523809523809523,0.45098039215686275,17.03450980392156,-46.99,1.2403228795812966,-1764.0700000000004,-452.98,-1161.16,5,3299.5300000000007,-1562.0100000000004,0.3663382292002396,0.2738155532022654,1,0,True,False,False,paper_trade_candidate,81.6524,No major Phase 4A risk flags.
MNQ_opening_range_failure_or35_tf3_opposite_max1,MNQ,opening_range_failure,or35_tf3_opposite_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2380.485000000013,2213.6999999999985,2227.485000000013,51,0.8095238095238095,51,0.8095238095238095,0.4117647058823529,46.67617647058849,-94.83999999999854,1.489915054100921,-1060.575,-377.49,-1060.575,5,2532.1200000000013,-151.63499999998862,0.2861853781897371,0.2861853781897371,1,0,True,False,False,watchlist,81.5982,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or20_tf5_mid_stop_after_first_loser,MNQ,opening_range_failure,or20_tf5_mid_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,1683.2100000000082,2293.6250000000027,1440.2100000000082,81,1.2857142857142858,58,0.9206349206349206,0.6049382716049383,20.780370370370473,39.26,1.4355817901394339,-930.9949999999974,-261.39000000000146,-519.3050000000001,5,856.0649999999982,827.1450000000099,0.30463222057853595,0.30463222057853595,1,0,True,False,False,paper_trade_candidate,80.5512,No major Phase 4A risk flags.
MNQ_opening_range_breakout_or60_tf1_half_range_range_extension,MNQ,opening_range_breakout,or60_tf1_half_range_range_extension,1,1m,close outside opening range,half_range,range_extension,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=range_extension,63,3397.0,702.0799999999999,3247.0,50,0.7936507936507936,48,0.7619047619047619,0.54,67.94,51.26,1.6191538534444425,-1125.3999999999978,-448.49,-825.21,4,648.0499999999997,2748.95,0.2854754194877833,0.2854754194877833,1,0,True,True,True,paper_trade_candidate,80.4586,No major Phase 4A risk flags.
MNQ_opening_range_breakout_or60_tf1_half_range_2R,MNQ,opening_range_breakout,or60_tf1_half_range_2R,1,1m,close outside opening range,half_range,2R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=2R,63,3226.0,836.0799999999999,3076.0,50,0.7936507936507936,48,0.7619047619047619,0.52,64.52,41.26,1.5845516021715023,-1086.4599999999991,-448.49,-825.21,4,604.5499999999997,2621.45,0.32447613143211407,0.32447613143211407,1,0,True,False,True,paper_trade_candidate,80.2293,No major Phase 4A risk flags.
MNQ_opening_range_failure_or20_tf5_opposite_max1,MNQ,opening_range_failure,or20_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,robustness_confirmation,min_range=10.0;or_minutes=20;target=opposite,63,2173.730000000008,1925.4100000000028,1999.7300000000082,58,0.9206349206349206,58,0.9206349206349206,0.4827586206896552,37.478103448276,-56.352499999999274,1.4518202887103677,-1846.5049999999944,-390.49,-746.9750000000015,8,2236.384999999993,-62.65499999998417,0.2936243231680096,0.2936243231680096,1,0,True,False,False,watchlist,80.0204,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or10_tf2_opposite_max2,MNQ,opening_range_failure,or10_tf2_opposite_max2,2,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=10;target=opposite,63,1545.2149999999806,688.3999999999896,1233.2149999999806,104,1.6507936507936507,58,0.9206349206349206,0.40384615384615385,14.857836538461353,-76.4275,1.2116673435882934,-1636.115000000006,-366.58000000000584,-1098.5600000000088,11,1453.574999999985,91.63999999999533,0.38701410483331283,0.2878304960798372,1,0,True,False,False,paper_trade_candidate,79.644,No major Phase 4A risk flags.
MNQ_opening_range_failure_or45_tf5_opposite_max1,MNQ,opening_range_failure,or45_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,4164.53000000001,2313.5000000000014,4020.5300000000097,48,0.7619047619047619,48,0.7619047619047619,0.4583333333333333,86.76104166666687,-98.78999999999927,1.9301660193112244,-1057.8449999999957,-347.33999999999855,-1030.6749999999986,5,4181.240000000003,-16.709999999992988,0.2185744849959054,0.2185744849959054,1,0,True,True,True,paper_trade_candidate,79.5566,No major Phase 4A risk flags.
MNQ_opening_range_failure_or35_tf5_opposite_stop_after_first_loser,MNQ,opening_range_failure,or35_tf5_opposite_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,robustness_confirmation,min_range=10.0;or_minutes=35;target=opposite,63,2200.6050000000155,2068.2549999999997,2026.6050000000155,58,0.9206349206349206,50,0.7936507936507936,0.43103448275862066,37.941465517241646,-93.32749999999781,1.3659200900581108,-891.2350000000015,-390.49,-617.2999999999986,4,2105.425000000003,95.1800000000128,0.40421611329611346,0.34934029505522096,1,0,True,False,False,watchlist,79.3395,"opening-range-failure robustness confirmation, not independent discovery"
MNQ_opening_range_failure_or30_tf1_mid_max1,MNQ,opening_range_failure,or30_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=30;target=mid,63,1537.8600000000097,612.3599999999999,1369.86000000001,56,0.8888888888888888,56,0.8888888888888888,0.5535714285714286,27.461785714285888,61.135000000000005,1.4286180130715356,-1124.1299999999928,-339.1899999999971,-512.3500000000014,8,1773.5050000000012,-235.6449999999915,0.22418165502711418,0.22418165502711418,1,0,True,False,False,paper_trade_candidate,79.1245,No major Phase 4A risk flags.
MNQ_opening_range_failure_or20_tf5_mid_max1,MNQ,opening_range_failure,or20_tf5_mid_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,1513.230000000001,1588.36,1339.230000000001,58,0.9206349206349206,58,0.9206349206349206,0.5862068965517241,26.09017241379312,42.885,1.5516978628147269,-936.0549999999987,-261.39000000000146,-430.24999999999557,5,1123.034999999994,390.19500000000716,0.3388513312583016,0.3388513312583016,1,0,True,False,False,paper_trade_candidate,78.8728,No major Phase 4A risk flags.
MNQ_opening_range_failure_or25_tf1_mid_max1,MNQ,opening_range_failure,or25_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=25;target=mid,63,1784.8649999999936,1545.194999999997,1607.8649999999936,59,0.9365079365079365,59,0.9365079365079365,0.5254237288135594,30.251949152542267,38.26,1.4795838992717012,-1259.1949999999988,-237.29000000000292,-580.000000000003,5,2034.024999999994,-249.16000000000014,0.42972997957828896,0.42972997957828896,1,0,True,False,False,watchlist,78.6546,one-trade concentration risk
MNQ_opening_range_failure_or45_tf1_opposite_max1,MNQ,opening_range_failure,or45_tf1_opposite_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=45;target=opposite,63,4372.925000000003,2820.500000000002,4222.925000000003,50,0.7936507936507936,50,0.7936507936507936,0.42,87.45850000000006,-90.65249999999854,1.947230986010072,-1176.5099999999986,-298.1899999999971,-968.4249999999986,6,4003.6749999999993,369.2500000000041,0.22176460835710637,0.22176460835710637,1,0,True,True,True,paper_trade_candidate,78.5216,No major Phase 4A risk flags.
